5.000000e-01	4.132534e-01	2.746442e-02	2.626807e-03	2.764976e-04	3.044260e-05	3.320477e-06
5.100000e-01	4.129836e-01	2.742528e-02	2.621270e-03	2.757578e-04	3.035038e-05	3.310130e-06
5.200000e-01	4.127086e-01	2.738524e-02	2.615578e-03	2.749908e-04	3.025347e-05	3.299085e-06
5.300000e-01	4.124285e-01	2.734431e-02	2.609729e-03	2.741963e-04	3.015178e-05	3.287325e-06
5.400000e-01	4.121433e-01	2.730247e-02	2.603722e-03	2.733739e-04	3.004525e-05	3.274832e-06
5.500000e-01	4.118530e-01	2.725973e-02	2.597556e-03	2.725234e-04	2.993381e-05	3.261590e-06
5.600000e-01	4.115576e-01	2.721608e-02	2.591228e-03	2.716446e-04	2.981743e-05	3.247584e-06
5.700000e-01	4.112571e-01	2.717151e-02	2.584739e-03	2.707373e-04	2.969605e-05	3.232800e-06
5.800000e-01	4.109516e-01	2.712602e-02	2.578085e-03	2.698013e-04	2.956964e-05	3.217227e-06
5.900000e-01	4.106411e-01	2.707960e-02	2.571268e-03	2.688365e-04	2.943818e-05	3.200854e-06
6.000000e-01	4.103255e-01	2.703226e-02	2.564284e-03	2.678427e-04	2.930165e-05	3.183674e-06
6.100000e-01	4.100049e-01	2.698398e-02	2.557133e-03	2.668199e-04	2.916004e-05	3.165678e-06
6.200000e-01	4.096793e-01	2.693476e-02	2.549815e-03	2.657680e-04	2.901336e-05	3.146862e-06
6.300000e-01	4.093487e-01	2.688460e-02	2.542328e-03	2.646868e-04	2.886160e-05	3.127224e-06
6.400000e-01	4.090131e-01	2.683349e-02	2.534671e-03	2.635765e-04	2.870479e-05	3.106764e-06
6.500000e-01	4.086726e-01	2.678144e-02	2.526844e-03	2.624371e-04	2.854296e-05	3.085483e-06
6.600000e-01	4.083272e-01	2.672843e-02	2.518847e-03	2.612685e-04	2.837614e-05	3.063386e-06
6.700000e-01	4.079768e-01	2.667446e-02	2.510678e-03	2.600709e-04	2.820437e-05	3.040479e-06
6.800000e-01	4.076214e-01	2.661954e-02	2.502338e-03	2.588442e-04	2.802770e-05	3.016770e-06
6.900000e-01	4.072612e-01	2.656365e-02	2.493825e-03	2.575888e-04	2.784620e-05	2.992272e-06
7.000000e-01	4.068961e-01	2.650679e-02	2.485141e-03	2.563046e-04	2.765994e-05	2.966998e-06
7.100000e-01	4.065262e-01	2.644897e-02	2.476284e-03	2.549919e-04	2.746897e-05	2.940963e-06
7.200000e-01	4.061514e-01	2.639017e-02	2.467255e-03	2.536508e-04	2.727340e-05	2.914186e-06
7.300000e-01	4.057717e-01	2.633040e-02	2.458053e-03	2.522817e-04	2.707329e-05	2.886688e-06
7.400000e-01	4.053872e-01	2.626966e-02	2.448680e-03	2.508846e-04	2.686876e-05	2.858490e-06
7.500000e-01	4.049979e-01	2.620793e-02	2.439135e-03	2.494600e-04	2.665989e-05	2.829617e-06
7.600000e-01	4.046038e-01	2.614523e-02	2.429418e-03	2.480080e-04	2.644680e-05	2.800096e-06
7.700000e-01	4.042050e-01	2.608155e-02	2.419531e-03	2.465291e-04	2.622960e-05	2.769954e-06
7.800000e-01	4.038014e-01	2.601689e-02	2.409473e-03	2.450235e-04	2.600840e-05	2.739221e-06
7.900000e-01	4.033930e-01	2.595124e-02	2.399246e-03	2.434917e-04	2.578333e-05	2.707927e-06
8.000000e-01	4.029799e-01	2.588461e-02	2.388851e-03	2.419339e-04	2.555450e-05	2.676106e-06
8.100000e-01	4.025621e-01	2.581700e-02	2.378287e-03	2.403507e-04	2.532205e-05	2.643789e-06
8.200000e-01	4.021396e-01	2.574840e-02	2.367557e-03	2.387424e-04	2.508611e-05	2.611011e-06
8.300000e-01	4.017125e-01	2.567883e-02	2.356661e-03	2.371095e-04	2.484682e-05	2.577806e-06
8.400000e-01	4.012807e-01	2.560826e-02	2.345601e-03	2.354524e-04	2.460432e-05	2.544210e-06
8.500000e-01	4.008442e-01	2.553672e-02	2.334378e-03	2.337717e-04	2.435873e-05	2.510257e-06
8.600000e-01	4.004031e-01	2.546420e-02	2.322993e-03	2.320679e-04	2.411021e-05	2.475982e-06
8.700000e-01	3.999574e-01	2.539069e-02	2.311448e-03	2.303415e-04	2.385890e-05	2.441422e-06
8.800000e-01	3.995072e-01	2.531621e-02	2.299745e-03	2.285929e-04	2.360495e-05	2.406610e-06
8.900000e-01	3.990523e-01	2.524076e-02	2.287885e-03	2.268229e-04	2.334849e-05	2.371581e-06
9.000000e-01	3.985929e-01	2.516433e-02	2.275871e-03	2.250319e-04	2.308968e-05	2.336367e-06
9.100000e-01	3.981290e-01	2.508693e-02	2.263703e-03	2.232206e-04	2.282865e-05	2.301003e-06
9.200000e-01	3.976605e-01	2.500856e-02	2.251385e-03	2.213895e-04	2.256556e-05	2.265518e-06
9.300000e-01	3.971876e-01	2.492922e-02	2.238918e-03	2.195393e-04	2.230055e-05	2.229945e-06
9.400000e-01	3.967102e-01	2.484893e-02	2.226304e-03	2.176706e-04	2.203376e-05	2.194311e-06
9.500000e-01	3.962283e-01	2.476768e-02	2.213547e-03	2.157841e-04	2.176533e-05	2.158646e-06
9.600000e-01	3.957420e-01	2.468547e-02	2.200647e-03	2.138803e-04	2.149542e-05	2.122974e-06
9.700000e-01	3.952513e-01	2.460232e-02	2.187608e-03	2.119600e-04	2.122415e-05	2.087323e-06
9.800000e-01	3.947561e-01	2.451822e-02	2.174433e-03	2.100238e-04	2.095166e-05	2.051714e-06
9.900000e-01	3.942566e-01	2.443318e-02	2.161123e-03	2.080725e-04	2.067810e-05	2.016171e-06
1.000000e+00	3.937527e-01	2.434722e-02	2.147682e-03	2.061066e-04	2.040360e-05	1.980712e-06
1.010000e+00	3.932445e-01	2.426032e-02	2.134112e-03	2.041270e-04	2.012828e-05	1.945359e-06
1.020000e+00	3.927320e-01	2.417250e-02	2.120416e-03	2.021343e-04	1.985228e-05	1.910127e-06
1.030000e+00	3.922151e-01	2.408377e-02	2.106598e-03	2.001292e-04	1.957573e-05	1.875033e-06
1.040000e+00	3.916940e-01	2.399413e-02	2.092659e-03	1.981124e-04	1.929875e-05	1.840091e-06
1.050000e+00	3.911686e-01	2.390360e-02	2.078604e-03	1.960847e-04	1.902147e-05	1.805315e-06
1.060000e+00	3.906389e-01	2.381217e-02	2.064435e-03	1.940468e-04	1.874400e-05	1.770717e-06
1.070000e+00	3.901051e-01	2.371985e-02	2.050156e-03	1.919994e-04	1.846646e-05	1.736307e-06
1.080000e+00	3.895670e-01	2.362666e-02	2.035770e-03	1.899432e-04	1.818897e-05	1.702095e-06
1.090000e+00	3.890247e-01	2.353260e-02	2.021279e-03	1.878790e-04	1.791165e-05	1.668091e-06
1.100000e+00	3.884783e-01	2.343768e-02	2.006688e-03	1.858074e-04	1.763459e-05	1.634302e-06
1.110000e+00	3.879277e-01	2.334192e-02	1.992000e-03	1.837293e-04	1.735792e-05	1.600735e-06
1.120000e+00	3.873731e-01	2.324531e-02	1.977217e-03	1.816454e-04	1.708172e-05	1.567398e-06
1.130000e+00	3.868143e-01	2.314787e-02	1.962345e-03	1.795563e-04	1.680612e-05	1.534297e-06
1.140000e+00	3.862514e-01	2.304962e-02	1.947386e-03	1.774628e-04	1.653121e-05	1.501437e-06
1.150000e+00	3.856845e-01	2.295055e-02	1.932343e-03	1.753656e-04	1.625708e-05	1.468824e-06
1.160000e+00	3.851136e-01	2.285069e-02	1.917221e-03	1.732655e-04	1.598384e-05	1.436463e-06
1.170000e+00	3.845386e-01	2.275004e-02	1.902022e-03	1.711631e-04	1.571157e-05	1.404361e-06
1.180000e+00	3.839596e-01	2.264862e-02	1.886752e-03	1.690592e-04	1.544038e-05	1.372522e-06
1.190000e+00	3.833767e-01	2.254643e-02	1.871412e-03	1.669544e-04	1.517034e-05	1.340952e-06
1.200000e+00	3.827898e-01	2.244349e-02	1.856008e-03	1.648495e-04	1.490156e-05	1.309656e-06
1.210000e+00	3.821990e-01	2.233981e-02	1.840542e-03	1.627451e-04	1.463411e-05	1.278642e-06
1.220000e+00	3.816043e-01	2.223541e-02	1.825018e-03	1.606420e-04	1.436809e-05	1.247914e-06
1.230000e+00	3.810057e-01	2.213029e-02	1.809441e-03	1.585408e-04	1.410357e-05	1.217480e-06
1.240000e+00	3.804033e-01	2.202448e-02	1.793813e-03	1.564421e-04	1.384063e-05	1.187347e-06
1.250000e+00	3.797970e-01	2.191798e-02	1.778139e-03	1.543467e-04	1.357937e-05	1.157522e-06
1.260000e+00	3.791869e-01	2.181081e-02	1.762422e-03	1.522552e-04	1.331985e-05	1.128013e-06
1.270000e+00	3.785730e-01	2.170298e-02	1.746666e-03	1.501682e-04	1.306216e-05	1.098827e-06
1.280000e+00	3.779553e-01	2.159450e-02	1.730875e-03	1.480863e-04	1.280637e-05	1.069974e-06
1.290000e+00	3.773339e-01	2.148540e-02	1.715053e-03	1.460103e-04	1.255255e-05	1.041462e-06
1.300000e+00	3.767087e-01	2.137569e-02	1.699203e-03	1.439405e-04	1.230079e-05	1.013300e-06
1.310000e+00	3.760799e-01	2.126537e-02	1.683329e-03	1.418778e-04	1.205115e-05	9.854980e-07
1.320000e+00	3.754474e-01	2.115448e-02	1.667434e-03	1.398227e-04	1.180369e-05	9.580644e-07
1.330000e+00	3.748112e-01	2.104302e-02	1.651523e-03	1.377756e-04	1.155851e-05	9.310092e-07
1.340000e+00	3.741714e-01	2.093100e-02	1.635600e-03	1.357373e-04	1.131565e-05	9.043419e-07
1.350000e+00	3.735280e-01	2.081846e-02	1.619667e-03	1.337083e-04	1.107518e-05	8.780722e-07
1.360000e+00	3.728810e-01	2.070539e-02	1.603728e-03	1.316890e-04	1.083718e-05	8.522095e-07
1.370000e+00	3.722304e-01	2.059182e-02	1.587788e-03	1.296801e-04	1.060170e-05	8.267630e-07
1.380000e+00	3.715763e-01	2.047777e-02	1.571849e-03	1.276819e-04	1.036881e-05	8.017419e-07
1.390000e+00	3.709187e-01	2.036325e-02	1.555915e-03	1.256952e-04	1.013855e-05	7.771546e-07
1.400000e+00	3.702576e-01	2.024827e-02	1.539991e-03	1.237202e-04	9.911004e-06	7.530097e-07
1.410000e+00	3.695931e-01	2.013287e-02	1.524078e-03	1.217575e-04	9.686211e-06	7.293147e-07
1.420000e+00	3.689251e-01	2.001704e-02	1.508182e-03	1.198076e-04	9.464227e-06	7.060771e-07
1.430000e+00	3.682537e-01	1.990082e-02	1.492304e-03	1.178709e-04	9.245104e-06	6.833034e-07
1.440000e+00	3.675789e-01	1.978422e-02	1.476450e-03	1.159478e-04	9.028889e-06	6.609996e-07
1.450000e+00	3.669007e-01	1.966725e-02	1.460621e-03	1.140388e-04	8.815629e-06	6.391709e-07
1.460000e+00	3.662193e-01	1.954994e-02	1.444822e-03	1.121442e-04	8.605366e-06	6.178220e-07
1.470000e+00	3.655344e-01	1.943230e-02	1.429055e-03	1.102644e-04	8.398141e-06	5.969564e-07
1.480000e+00	3.648463e-01	1.931435e-02	1.413325e-03	1.083999e-04	8.193991e-06	5.765770e-07
1.490000e+00	3.641550e-01	1.919611e-02	1.397633e-03	1.065510e-04	7.992951e-06	5.566860e-07
1.500000e+00	3.634604e-01	1.907759e-02	1.381984e-03	1.047180e-04	7.795052e-06	5.372843e-07
1.510000e+00	3.627626e-01	1.895883e-02	1.366380e-03	1.029013e-04	7.600322e-06	5.183723e-07
1.520000e+00	3.620616e-01	1.883982e-02	1.350825e-03	1.011012e-04	7.408786e-06	4.999495e-07
1.530000e+00	3.613574e-01	1.872060e-02	1.335321e-03	9.931798e-05	7.220465e-06	4.820143e-07
1.540000e+00	3.606501e-01	1.860118e-02	1.319872e-03	9.755195e-05	7.035378e-06	4.645644e-07
1.550000e+00	3.599397e-01	1.848158e-02	1.304481e-03	9.580341e-05	6.853538e-06	4.475968e-07
1.560000e+00	3.592262e-01	1.836181e-02	1.289149e-03	9.407260e-05	6.674958e-06	4.311076e-07
1.570000e+00	3.585097e-01	1.824190e-02	1.273881e-03	9.235978e-05	6.499644e-06	4.150920e-07
1.580000e+00	3.577901e-01	1.812187e-02	1.258678e-03	9.066519e-05	6.327601e-06	3.995446e-07
1.590000e+00	3.570676e-01	1.800173e-02	1.243544e-03	8.898905e-05	6.158829e-06	3.844594e-07
1.600000e+00	3.563420e-01	1.788151e-02	1.228482e-03	8.733158e-05	5.993325e-06	3.698297e-07
1.610000e+00	3.556135e-01	1.776121e-02	1.213493e-03	8.569297e-05	5.831083e-06	3.556481e-07
1.620000e+00	3.548821e-01	1.764086e-02	1.198581e-03	8.407341e-05	5.672093e-06	3.419069e-07
1.630000e+00	3.541478e-01	1.752048e-02	1.183747e-03	8.247306e-05	5.516342e-06	3.285978e-07
1.640000e+00	3.534106e-01	1.740008e-02	1.168995e-03	8.089208e-05	5.363813e-06	3.157120e-07
