4.000000e-01	1.006546e+00	-9.562621e-04	-1.593054e-04	-2.438753e-05	-3.511029e-06	-4.794476e-07	-6.081035e-08
4.100000e-01	1.006875e+00	-1.003273e-03	-1.672874e-04	-2.564691e-05	-3.702707e-06	-5.077223e-07	-6.477780e-08
4.200000e-01	1.007210e+00	-1.051310e-03	-1.754573e-04	-2.693886e-05	-3.899970e-06	-5.369639e-07	-6.890646e-08
4.300000e-01	1.007554e+00	-1.100365e-03	-1.838141e-04	-2.826335e-05	-4.102812e-06	-5.671735e-07	-7.319748e-08
4.400000e-01	1.007906e+00	-1.150427e-03	-1.923569e-04	-2.962031e-05	-4.311223e-06	-5.983499e-07	-7.765165e-08
4.500000e-01	1.008265e+00	-1.201488e-03	-2.010850e-04	-3.100969e-05	-4.525185e-06	-6.304902e-07	-8.226940e-08
4.600000e-01	1.008632e+00	-1.253538e-03	-2.099972e-04	-3.243139e-05	-4.744677e-06	-6.635893e-07	-8.705071e-08
4.700000e-01	1.009006e+00	-1.306567e-03	-2.190927e-04	-3.388530e-05	-4.969669e-06	-6.976402e-07	-9.199517e-08
4.800000e-01	1.009389e+00	-1.360567e-03	-2.283703e-04	-3.537131e-05	-5.200124e-06	-7.326337e-07	-9.710189e-08
4.900000e-01	1.009778e+00	-1.415527e-03	-2.378291e-04	-3.688925e-05	-5.436000e-06	-7.685585e-07	-1.023695e-07
5.000000e-01	1.010176e+00	-1.471437e-03	-2.474678e-04	-3.843897e-05	-5.677248e-06	-8.054012e-07	-1.077962e-07
5.100000e-01	1.010581e+00	-1.528287e-03	-2.572854e-04	-4.002026e-05	-5.923811e-06	-8.431463e-07	-1.133795e-07
5.200000e-01	1.010993e+00	-1.586068e-03	-2.672805e-04	-4.163292e-05	-6.175625e-06	-8.817760e-07	-1.191165e-07
5.300000e-01	1.011413e+00	-1.644769e-03	-2.774519e-04	-4.327670e-05	-6.432621e-06	-9.212707e-07	-1.250039e-07
5.400000e-01	1.011840e+00	-1.704379e-03	-2.877983e-04	-4.495133e-05	-6.694721e-06	-9.616086e-07	-1.310375e-07
5.500000e-01	1.012275e+00	-1.764890e-03	-2.983183e-04	-4.665654e-05	-6.961841e-06	-1.002766e-06	-1.372129e-07
5.600000e-01	1.012718e+00	-1.826289e-03	-3.090105e-04	-4.839199e-05	-7.233888e-06	-1.044716e-06	-1.435247e-07
